Word,Transcribed,Wer Error,Score
trapp, Tropp,0.4,4
trapp, Dra,1.0,3
trapp, Det er jo..,0.8181818181818182,2
trapp, Drøm,1.0,2
trapp, dropp!,0.5,3
trapp, Trapp,0.2,5
trapp, Klepp,0.6,3
trapp, Tropp,0.4,5
trapp, Gratt,0.6,3
trapp, Tropp,0.4,5
trapp, Krapp,0.2,5
trapp, Trapp,0.2,3
trapp, Dra,1.0,4
trapp, Rapp,0.5,5
trapp, Tropp,0.4,4
trapp, Tropp,0.4,4
trapp, Drap,0.5,4
trapp, Trapp,0.2,5
trapp, Kropp,0.4,5
trapp, Drapp,0.2,4
trapp, Tropp,0.4,4
trapp, Trapp,0.2,5
trapp, Takk,1.0,2
trapp, Terapp,0.3333333333333333,4
trapp, Dropp,0.4,5
trapp, Drap,0.5,4
trapp, Drabb,0.6,4
trapp, Lapp,0.5,2
trapp, Klapp,0.4,2
trapp, Krapp,0.2,4
trapp, krabb!,0.6666666666666666,5
trapp, Trapp,0.2,4
trapp, Klepp,0.6,3
trapp, Drap,0.5,3
trapp, Treff,0.8,3
trapp, klabb!,0.8333333333333334,2
trapp, Trapp,0.2,4
trapp, Topp,0.75,3
trapp, Trapp,0.2,5
trapp, Drøtt,0.8,3
trapp, Trapper,0.42857142857142855,4
trapp, Dropp,0.4,3
trapp, Greit,0.8,3
trapp, Trapp,0.2,4
trapp, Drapp,0.2,3
trapp, Kjapp,0.4,3
trapp, Tratt,0.6,4
trapp, trab?,0.4,4
krone, Kronen,0.3333333333333333,3
krone, Kjørene..,0.6666666666666666,2
krone, Unnskyld,1.0,2
krone, Krone,0.2,5
krone, Krone,0.2,3
krone, Krone,0.2,4
krone, Gråne,0.4,5
krone, Krone..,0.42857142857142855,5
krone, Krone,0.2,3
krone, Krone..,0.42857142857142855,3
krone, Krone..,0.42857142857142855,4
krone, Krone,0.2,5
krone, Krone,0.2,5
krone, Til og med..,0.8333333333333334,3
krone, Kilone,0.5,3
krone, Korona,0.5,3
krone, kroni?,0.3333333333333333,3
krone, krone?,0.16666666666666666,5
krone, Krone,0.2,5
krone, Krone..,0.42857142857142855,3
krone, krone?,0.16666666666666666,4
krone, Krone,0.2,3
krone, Julen,1.0,3
krone, lunde?,0.8333333333333334,2
krone, Krone..,0.42857142857142855,3
krone, Krone,0.2,5
krone, Krone,0.2,5
krone, Gerone,0.3333333333333333,2
krone, Kulie,0.8,2
krone, Krone,0.2,4
krone, Gerone,0.3333333333333333,3
krone, Krone,0.2,3
krone, krone?,0.16666666666666666,5
krone, Krona,0.4,5
krone, Krokrune,0.5,3
krone, Rorna,0.8,3
krone, Krune,0.4,3
krone, krone!,0.16666666666666666,5
krone, Krone..,0.42857142857142855,3
krone, Krone,0.2,5
krone, Trollet,0.5714285714285714,3
krone, Krone,0.2,3
krone, Krone,0.2,3
krone, hva ringer du?,0.7857142857142857,2
krone, Kråne..,0.5714285714285714,5
krone, Krone,0.2,4
krone, Geromet,0.5714285714285714,3
krone, krona?,0.3333333333333333,4
krone, Krone..,0.42857142857142855,3
krone, Krone,0.2,3
fort, Fort,0.25,5
fort, Fo,1.5,3
fort, Fort,0.25,5
fort, Fots,0.75,3
fort, Fort,0.25,5
fort, fort!,0.2,5
fort, Fort,0.25,5
fort, Fot,0.6666666666666666,2
fort, Fort,0.25,3
fort, fort!,0.2,5
fort, Fort,0.25,5
fort, Fort,0.25,5
fort, Fort..,0.5,5
fort, Sort,0.25,4
fort, Fort,0.25,4
fort, Fort,0.25,5
fort, Fort,0.25,4
fort, For..,0.6,5
fort, Fort,0.25,5
fort, Fort,0.25,5
fort, Fort,0.25,5
fort, fot?,0.5,3
fort, Fort,0.25,5
fort, Smart,0.6,4
fort, Fort,0.25,4
fort, Fort,0.25,4
fort, Fort,0.25,4
fort, fort!,0.2,5
fort, Fort,0.25,5
fort, Fort,0.25,3
fort, Så,2.0,4
fort, Fort..,0.5,3
fort, Fort,0.25,4
fort, Fort,0.25,4
fort, Fort,0.25,4
fort, Fort,0.25,5
fort, Fort,0.25,5
fort, Fort,0.25,4
fort, Opp,1.3333333333333333,4
fort, Oi..,1.0,4
fort, Fort,0.25,4
fort, Fort,0.25,4
fort, Født,0.75,2
fort, Fort,0.25,4
fort, Svart,0.6,5
fort, Sort,0.25,3
fort, Fort,0.25,4
fort, Fort,0.25,4
fort, Fort,0.25,4
fort, Født,0.75,2
fort, Søt,1.0,3
lyn, Lim,1.0,4
lyn, Rulling,0.7142857142857143,3
lyn, Linn..,0.8333333333333334,5
lyn, Linn,0.75,3
lyn, Linn..,0.8333333333333334,4
lyn, Lyn,0.3333333333333333,5
lyn, Lyn,0.3333333333333333,5
lyn, Lin,0.6666666666666666,3
lyn, Lyn,0.3333333333333333,5
lyn, Lyn,0.3333333333333333,4
lyn, Lyd,0.6666666666666666,5
lyn, Lyn,0.3333333333333333,5
lyn, Lin,0.6666666666666666,5
lyn, Lyn,0.3333333333333333,5
lyn, Lin,0.6666666666666666,5
lyn, Lyn,0.3333333333333333,4
lyn, Niden,0.8,3
lyn, Lund,0.75,5
lyn, Linn,0.75,5
lyn, Ja..,1.0,3
lyn, Len,0.6666666666666666,3
lyn, L,3.0,5
lyn, Lyn,0.3333333333333333,5
lyn, Lyn..,0.6,4
lyn, Lin,0.6666666666666666,4
lyn, Linn..,0.8333333333333334,4
lyn, Lin,0.6666666666666666,5
lyn, Lyn,0.3333333333333333,4
lyn, Linn,0.75,3
lyn, Linn,0.75,4
lyn, Lyn,0.3333333333333333,3
lyn, Linn,0.75,3
lyn, Lin,0.6666666666666666,3
lyn, din?,0.75,4
lyn, Lyn,0.3333333333333333,5
lyn, Lyn,0.3333333333333333,4
lyn, Lyn,0.3333333333333333,5
lyn, Lyn,0.3333333333333333,5
lyn, Sånn,0.75,5
lyn, Mjau..,1.0,5
lyn, Lo,1.5,3
lyn, Linn..,0.8333333333333334,4
lyn, Lyn,0.3333333333333333,5
lyn, Lyr,0.6666666666666666,3
lyn, Lyl,0.6666666666666666,3
lyn, Lyn,0.3333333333333333,5
lyn, Rin,0.6666666666666666,3
lyn, Lyn,0.3333333333333333,3
lyn, Nin,0.6666666666666666,4
lyn, Om,1.5,3
lyn, Linn..,0.8333333333333334,4
lyn, Lyn,0.3333333333333333,3
klær, klar?,0.4,2
klær, Her,1.0,4
klær, Der..,1.0,5
klær, Klar..,0.6666666666666666,5
klær, Krær,0.5,3
klær, Klar,0.5,5
klær, Klær,0.25,5
klær, Klær,0.25,4
klær, Klær,0.25,5
klær, Det er..,0.875,4
klær, Klar..,0.6666666666666666,4
klær, Klar..,0.6666666666666666,4
klær, Klart..,0.7142857142857143,4
klær, Klart,0.6,4
klær, Grær,0.5,3
klær, Krær,0.5,3
klær, Klær,0.25,5
klær, Klara,0.6,3
klær, Klær,0.25,5
klær, klar?,0.4,4
dør, det?,0.75,2
dør, Du er..,0.8571428571428571,5
dør, Dør,0.3333333333333333,5
dør, Dør,0.3333333333333333,4
dør, Dør,0.3333333333333333,5
dør, Dør,0.3333333333333333,4
dør, Dør,0.3333333333333333,5
dør, Død,0.6666666666666666,3
dør, Hvem du er,0.8,5
dør, Dør,0.3333333333333333,5
dør, Dør,0.3333333333333333,5
dør, Det..,1.0,3
dør, Dør,0.3333333333333333,4
dør, Dør,0.3333333333333333,5
dør, Dør,0.3333333333333333,5
dør, Den dør,0.5714285714285714,4
dør, Det var jeg,0.9090909090909091,3
dør, Deilig,1.0,2
dør, Der,0.6666666666666666,5
dør, Dør,0.3333333333333333,5
dør, Dør,0.3333333333333333,4
dør, Dør,0.3333333333333333,5
dør, Dør,0.3333333333333333,5
dør, Dør,0.3333333333333333,5
dør, Dor,0.6666666666666666,3
dør, Dør,0.3333333333333333,5
dør, Å! I det vanlige måte,0.9523809523809523,4
dør, Ja,1.5,5
dør, Død,0.6666666666666666,2
dør, Dør,0.3333333333333333,4
dør, Ok,1.5,3
dør, Deg,1.0,4
dør, Dør,0.3333333333333333,5
dør, Du er,0.8,5
dør, Der,0.6666666666666666,4
dør, Dør,0.3333333333333333,5
dør, Dør,0.3333333333333333,5
dør, Dør,0.3333333333333333,5
dør, Død,0.6666666666666666,5
dør, Dør,0.3333333333333333,5
dør, Dør,0.3333333333333333,4
dør, Dør,0.3333333333333333,5
dør, går det bra?,0.8333333333333334,5
dør, Nå,1.5,5
dør, Dør,0.3333333333333333,5
dør, Dør,0.3333333333333333,5
dør, Dør,0.3333333333333333,5
dør, Dør,0.3333333333333333,5
dør, Dør,0.3333333333333333,3
dør, Dør,0.3333333333333333,5
dør, Dør,0.3333333333333333,4
dør, Dø,1.0,2
trykk, Trykk,0.2,3
trykk, Trikk,0.4,3
trykk, Trykk,0.2,3
trykk, Trykk,0.2,2
trykk, Trykk,0.2,2
trykk, Trykk,0.2,4
trykk, Dykk,0.5,3
trykk, Klikk,0.6,4
trykk, Trykk..,0.42857142857142855,5
trykk, Trykk,0.2,3
trykk, Trygg,0.6,4
trykk, Flink,0.8,4
trykk, Trykk,0.2,5
trykk, Trykk..,0.42857142857142855,5
trykk, Tariq..,0.8571428571428571,3
trykk, Drykk,0.2,3
trykk, Skrik,0.8,3
trykk, Gelik,0.8,2
trykk, Trykk,0.2,5
trykk, Drikk,0.4,3
bær, Der,0.6666666666666666,5
bær, Bæl,0.6666666666666666,3
bær, Der,0.6666666666666666,5
bær, Bær,0.3333333333333333,5
bær, Bær,0.3333333333333333,5
bær, Der,0.6666666666666666,4
bær, Bær,0.3333333333333333,5
bær, Bær. Bær,0.75,4
bær, Bær,0.3333333333333333,5
bær, Bær,0.3333333333333333,4
bær, Der,0.6666666666666666,5
bær, Bær,0.3333333333333333,5
bær, Bær..,0.6,4
bær, Bær,0.3333333333333333,5
bær, Bær,0.3333333333333333,5
bær, Bær,0.3333333333333333,5
bær, Der,0.6666666666666666,4
bær, Der,0.6666666666666666,4
bær, Bar,0.6666666666666666,4
bær, Hva..,1.0,3
løve, Løve,0.25,4
løve, Løve,0.25,2
løve, Løve,0.25,5
løve, Løva,0.5,2
løve, Løve,0.25,4
løve, Løve,0.25,5
løve, eller hva da?,0.8461538461538461,5
løve, løve?,0.2,3
løve, Løve,0.25,3
løve, Leve,0.5,3
løve, Løse,0.5,3
løve, Løve,0.25,5
løve, løve?,0.2,5
løve, Lurer på det,0.9166666666666666,3
løve, Love,0.5,3
løve, gjør det?,0.7777777777777778,3
løve, Eller jeg også,0.8571428571428571,2
løve, løve?,0.2,5
løve, larfé?,0.8333333333333334,3
løve, Løve,0.25,5
løve, Døve..,0.5,5
løve, Nada,1.0,5
løve, Lover,0.6,2
løve, løve?,0.2,4
løve, Løve,0.25,5
løve, Løve,0.25,5
løve, Løvet,0.4,5
løve, laila?,0.8333333333333334,2
løve, lovet?,0.5,3
løve, Over,0.75,3
løve, Ja,2.0,1
løve, Løve,0.25,5
løve, Løve,0.25,5
løve, Løve,0.25,3
løve, Løve,0.25,4
løve, Løve,0.25,3
løve, Løve,0.25,4
løve, lover du?,0.6666666666666666,3
løve, lover?,0.5,3
løve, Løve,0.25,5
løve, Lov,1.0,2
løve, hva er det med deg?,0.9473684210526315,1
løve, Løve..,0.5,5
løve, Løve kan jeg få pause,0.8571428571428571,4
løve, Løve..,0.5,5
løve, ja?,1.3333333333333333,1
løve, Løve,0.25,4
løve, lafan?,0.8333333333333334,3
løve, Løve..,0.5,5
løve, Løve,0.25,5
løve, Løve,0.25,2
fjær, Fjør,0.5,3
fjær, Fiar,0.75,4
fjær, Fjær..,0.5,4
fjær, For det er..,0.9166666666666666,3
fjær, Fjær,0.25,4
fjær, fjær?,0.2,4
fjær, Fjær,0.25,4
fjær, Gjør,0.5,4
fjær, Fjær,0.25,5
fjær, fjær?,0.2,4
fjær, fjell?,0.6666666666666666,3
fjær, Fjær,0.25,5
fjær, Fjør,0.5,5
fjær, Fjær,0.25,5
fjær, Fjær,0.25,4
fjær, Sierr,0.8,4
fjær, Fjær,0.25,5
fjær, Fjærer,0.5,3
fjær, fjær?,0.2,4
fjær, Skjær,0.4,5
sylte, Sylte,0.2,3
sylte, Syltetøy,0.5,4
sylte, sylte?,0.16666666666666666,4
sylte, Sylte,0.2,3
sylte, Se opp det,0.9,3
sylte, Sylte..,0.42857142857142855,4
sylte, Sylte,0.2,5
sylte, Sylte,0.2,4
sylte, sydde?,0.5,3
sylte, Slutte,0.6666666666666666,2
sylte, Søte,0.75,4
sylte, Silte,0.4,3
sylte, sulte?,0.3333333333333333,2
sylte, Sylte,0.2,5
sylte, Sytte,0.4,2
sylte, Skiltet,0.5714285714285714,3
sylte, Skilte,0.5,4
sylte, Skiltet,0.5714285714285714,3
sylte, Sylte,0.2,4
sylte, Sylti,0.4,4
lærer, Lærer,0.2,4
lærer, Lærer..,0.42857142857142855,4
lærer, Læret,0.4,3
lærer, Lærer,0.2,4
lærer, Varer,0.4,3
lærer, Lærer,0.2,5
lærer, Lærer,0.2,4
lærer, Lærer,0.2,4
lærer, Lærere,0.3333333333333333,4
lærer, Lærer,0.2,3
lærer, Lærer,0.2,4
lærer, Lør,1.3333333333333333,2
lærer, Det er..,0.75,3
lærer, Lærer,0.2,4
lærer, Lærer,0.2,5
lærer, Lærer,0.2,4
lærer, Der der,0.5714285714285714,3
lærer, Lærer,0.2,4
lærer, Være..,0.5,3
lærer, Lærer,0.2,5
skjerm, Skjerm,0.16666666666666666,4
skjerm, Skyld,1.0,3
skjerm, kjør om?,0.625,3
skjerm, Selv,1.25,3
skjerm, Skjerm,0.16666666666666666,5
skjerm, skjerm!,0.14285714285714285,4
skjerm, skjære den!,0.6363636363636364,4
skjerm, Skjerm,0.16666666666666666,5
skjerm, kjære!,0.6666666666666666,3
skjerm, Skjerm,0.16666666666666666,4
skjerm, Skjerm,0.16666666666666666,4
skjerm, Sjø,1.6666666666666667,2
skjerm, Sjam,1.0,2
skjerm, Sånn,1.5,3
skjerm, Sjarm,0.6,3
skjerm, Skjerm,0.16666666666666666,5
skjerm, Kjør hun,0.875,3
skjerm, kjære?,0.6666666666666666,3
skjerm, Skjerm,0.16666666666666666,4
skjerm, Skjerm,0.16666666666666666,5
skjerm, Skjærer,0.5714285714285714,3
skjerm, Hjelm,0.6,3
skjerm, Sjarm,0.6,2
skjerm, Skjerm,0.16666666666666666,3
skjerm, skjerm?,0.14285714285714285,4
skjerm, Skjerm,0.16666666666666666,5
skjerm, Skein,0.8,4
skjerm, Sjarm,0.6,5
skjerm, Skjerm,0.16666666666666666,5
skjerm, Skjerm,0.16666666666666666,4
skjerm, Kjerr,0.6,3
skjerm, Skjerm,0.16666666666666666,4
skjerm, Sjarm,0.6,5
skjerm, Skjerm,0.16666666666666666,5
skjerm, sjaran?,0.7142857142857143,3
skjerm, Skjerm..,0.375,4
skjerm, sjarm?,0.5,5
skjerm, Skjerm,0.16666666666666666,3
skjerm, Skjerm,0.16666666666666666,5
skjerm, Skjerm,0.16666666666666666,5
skjerm, Skjerm,0.16666666666666666,4
skjerm, selv?,1.0,2
skjerm, Skjerm,0.16666666666666666,5
skjerm, Sånn..,1.0,5
skjerm, Skjerm,0.16666666666666666,5
skjerm, sern?,0.8,3
skjerm, Skjerm,0.16666666666666666,4
skjerm, Skjelm,0.3333333333333333,2
skjerm, Skjerm,0.16666666666666666,5
skjerm, Sjau,1.25,2
skjerm, Skjerm,0.16666666666666666,5
skjerm, Skjærerne,0.5555555555555556,3
svart, Svaj,0.75,3
svart, Svært,0.4,2
svart, Svart,0.2,4
svart, Svart,0.2,5
svart, Svart,0.2,3
svart, Show-at,0.8571428571428571,2
svart, Svert,0.4,3
svart, Svart,0.2,3
svart, Svart,0.2,5
svart, Svart,0.2,5
svart, Svart..,0.42857142857142855,3
svart, Sjuart,0.5,2
svart, Svært,0.4,3
svart, Sweet,0.8,3
svart, Svært,0.4,4
svart, Svart,0.2,5
svart, Svart,0.2,4
svart, Svart,0.2,3
svart, svak?,0.4,3
svart, Svart..,0.42857142857142855,4
svart, Svart,0.2,4
svart, Svart,0.2,5
svart, Svært,0.4,3
svart, Svart..,0.42857142857142855,3
svart, Svart,0.2,3
svart, Svart,0.2,5
svart, Svart,0.2,4
svart, Svært,0.4,4
svart, Svart,0.2,5
svart, Svært,0.4,3
svart, Svart,0.2,3
svart, Svart..,0.42857142857142855,3
svart, Det er svart,0.5833333333333334,3
svart, Svart..,0.42857142857142855,5
svart, Svært,0.4,5
svart, Svett,0.6,3
svart, Svart,0.2,4
svart, Svett,0.6,3
svart, Så fælt,0.8571428571428571,3
svart, Svart,0.2,5
svart, Svart,0.2,3
svart, Sånn,1.25,3
svart, Svart,0.2,3
svart, hva?,0.75,2
svart, Spurt,0.6,5
svart, Svært,0.4,5
svart, Svært,0.4,4
svart, Svart,0.2,5
svart, Svært,0.4,3
svart, Svart,0.2,4
blå, hallo?,0.8333333333333334,2
blå, ble du?,0.7142857142857143,3
blå, Blå,0.3333333333333333,5
blå, Blå,0.3333333333333333,5
blå, Bra,1.0,2
blå, Bra,1.0,1
blå, To,1.5,1
blå, Ja..,1.0,3
blå, Blå,0.3333333333333333,5
blå, Burde da,1.0,3
blå, Nå..,1.0,5
blå, hallo?,0.8333333333333334,4
blå, Blå,0.3333333333333333,5
blå, Grå,0.6666666666666666,3
blå, Blå..,0.6,5
blå, Bånn,1.0,4
blå, Bra,1.0,2
blå, Blå,0.3333333333333333,5
blå, Blom,0.75,5
blå, love?,1.0,5
blå, Blå,0.3333333333333333,5
blå, Bra..,1.0,2
blå, blod?,0.6,3
blå, Blå,0.3333333333333333,4
blå, Bra,1.0,3
blå, Blå,0.3333333333333333,5
blå, Blå,0.3333333333333333,5
blå, Blå,0.3333333333333333,4
blå, ron?,1.0,3
blå, Blå,0.3333333333333333,5
blå, Bra,1.0,3
blå, Blå,0.3333333333333333,4
blå, Beklager,0.875,5
blå, Bra,1.0,3
blå, bra!,0.75,4
blå, Blad,0.75,3
blå, Lå,1.0,5
blå, Blå,0.3333333333333333,5
blå, Blad,0.75,4
blå, Blad,0.75,4
blå, Blå,0.3333333333333333,4
blå, Og..,1.0,1
blå, Blå,0.3333333333333333,5
blå, Blå,0.3333333333333333,5
blå, Blad,0.75,2
blå, Ben..,1.0,3
blå, Blå,0.3333333333333333,5
blå, Blå,0.3333333333333333,4
blå, Bla,0.6666666666666666,3
blå, hva?,1.0,2
blå, Blø,0.6666666666666666,3
trylle, Trylle,0.16666666666666666,3
trylle, Røyl,1.0,3
trylle, Drille,0.3333333333333333,5
trylle, Tille,0.6,3
trylle, Fire,1.25,4
trylle, Trylle,0.16666666666666666,4
trylle, Trylle,0.16666666666666666,5
trylle, Tille,0.6,4
trylle, Kule..,1.0,3
trylle, Rulle,0.6,3
trylle, krolle?,0.42857142857142855,3
trylle, Jille..,0.7142857142857143,3
trylle, Trylle,0.16666666666666666,3
trylle, Tarille,0.42857142857142855,3
trylle, Trylle,0.16666666666666666,5
trylle, Trylle,0.16666666666666666,4
trylle, Trylle,0.16666666666666666,5
trylle, Tullinene,0.7777777777777778,3
trylle, Trylle,0.16666666666666666,5
trylle, Rulle,0.6,3
trylle, Trille,0.3333333333333333,4
trylle, tryller du?,0.45454545454545453,4
trylle, Trille,0.3333333333333333,5
trylle, Tryllas,0.42857142857142855,4
trylle, Prylle,0.16666666666666666,3
trylle, Trylle,0.16666666666666666,5
trylle, Lille..,0.7142857142857143,1
trylle, Trøbler,0.5714285714285714,3
trylle, Trylle,0.16666666666666666,5
trylle, Trine..,0.8571428571428571,3
trylle, Trylle,0.16666666666666666,5
trylle, Troline,0.5714285714285714,4
trylle, To..,1.5,1
trylle, Trille,0.3333333333333333,5
trylle, Trille..,0.5,4
trylle, Trylle,0.16666666666666666,5
trylle, Lille..,0.7142857142857143,4
trylle, trylle?,0.14285714285714285,3
trylle, Der er du,0.8888888888888888,1
trylle," Trille, du",0.6,3
trylle, Trylla,0.3333333333333333,4
trylle, Trylle,0.16666666666666666,5
trylle, Det ruller,0.5,4
trylle, Trylle,0.16666666666666666,5
trylle, Knelle,0.5,3
trylle, drømle?,0.5714285714285714,3
trylle, Trylle,0.16666666666666666,4
trylle, Trylle,0.16666666666666666,4
trylle, Trylle,0.16666666666666666,5
trylle, Rulle,0.6,3
trylle, Trylle..,0.375,5
blomst, Bramst,0.5,3
blomst, Blomst,0.16666666666666666,3
blomst, En lommelykke,0.7692307692307693,5
blomst, Blomst..,0.375,3
blomst, Blomst,0.16666666666666666,5
blomst, Blomst,0.16666666666666666,5
blomst, Dromst,0.3333333333333333,3
blomst, Blomst,0.16666666666666666,5
blomst, Blomst,0.16666666666666666,4
blomst, Blomst,0.16666666666666666,5
blomst, Blomst,0.16666666666666666,3
blomst, Blomst,0.16666666666666666,4
blomst, Blomst,0.16666666666666666,3
blomst, Blomst,0.16666666666666666,5
blomst, Blomst,0.16666666666666666,4
blomst, Lots,1.0,2
blomst, Blomst,0.16666666666666666,5
blomst, blomst?,0.14285714285714285,4
blomst, Blomst..,0.375,5
blomst, Blomst,0.16666666666666666,4
blomst, Blomst,0.16666666666666666,5
blomst, bronst?,0.42857142857142855,3
blomst, Blomst,0.16666666666666666,5
blomst, Blomst,0.16666666666666666,5
blomst, Ramst,0.6,3
blomst, blomst!,0.14285714285714285,5
blomst, Bromst,0.3333333333333333,3
blomst, Brømst,0.5,3
blomst, Vamps,1.0,2
blomst, Blomst,0.16666666666666666,5
blomst, Bromst,0.3333333333333333,3
blomst, Blomst,0.16666666666666666,3
blomst, Blomst,0.16666666666666666,4
blomst, Blomst,0.16666666666666666,5
blomst, Blåst,0.6,3
blomst, Blomst..,0.375,5
blomst, Blomst,0.16666666666666666,3
blomst, Blomst,0.16666666666666666,3
blomst, valans?,0.7142857142857143,2
blomst, Blomst,0.16666666666666666,2
blomst, Blomst,0.16666666666666666,5
blomst, Blomst,0.16666666666666666,3
blomst, Gromps,0.6666666666666666,1
blomst, Blomst,0.16666666666666666,5
blomst, Blomst,0.16666666666666666,5
blomst, Blomst,0.16666666666666666,5
blomst, Romst,0.4,2
blomst, Blomst,0.16666666666666666,3
blomst, Blomst..,0.375,4
blomst, Blomst,0.16666666666666666,3
frø, Frø,0.3333333333333333,4
frø, seriøst?,0.75,4
frø, hvorfor det?,0.8333333333333334,3
frø, Frø..,0.6,4
frø, Rød..,1.0,5
frø, Frø,0.3333333333333333,4
frø, Sjø,0.6666666666666666,5
frø, For du..,0.875,3
frø, Frøa..,0.6666666666666666,4
frø, hallo?,1.0,3
frø, Frode..,0.8571428571428571,3
frø, ser du...?,0.9,4
frø, Frø,0.3333333333333333,5
frø, Fra..,0.8,4
frø, P,3.0,3
frø, Srue..,0.8333333333333334,5
frø, Se,1.5,5
frø, For å..,0.8571428571428571,3
frø, fra?,0.5,3
frø, Tre,0.6666666666666666,5
frø, stø?,0.75,5
frø, frø?,0.25,5
frø, Frøy..,0.6666666666666666,4
frø, Frø,0.3333333333333333,4
frø, Frø,0.3333333333333333,5
frø, Frøya..,0.7142857142857143,5
frø, Frø,0.3333333333333333,5
frø, Frø,0.3333333333333333,5
frø, Flø,0.6666666666666666,3
frø, frø?,0.25,4
frø, Frø,0.3333333333333333,5
frø, Fred..,0.8333333333333334,4
frø, Tre,0.6666666666666666,5
frø, frø?,0.25,5
frø, frø?,0.25,5
frø, Freja..,0.8571428571428571,5
frø, Freja..,0.8571428571428571,3
frø, se!,1.0,5
frø, frø?,0.25,4
frø, frø?,0.25,5
frø, slang?,1.0,3
frø, Rød,1.0,5
frø, Seriøst,0.7142857142857143,5
frø, Frø,0.3333333333333333,5
frø, For det..,0.8888888888888888,4
frø, Tre,0.6666666666666666,4
frø, hvorfor det?,0.8333333333333334,4
frø, Ja,1.5,3
frø, ser du?,0.8571428571428571,5
frø, Frø,0.3333333333333333,4
frø, Frø,0.3333333333333333,5
krakk, krakk!,0.16666666666666666,5
krakk, Krakk,0.2,5
krakk, Klart,0.8,4
krakk, hva?,1.0,5
krakk, Klask,0.6,5
krakk, Krakk,0.2,4
krakk, Kra,1.0,1
krakk, Trakk,0.2,5
krakk, Krakk,0.2,5
krakk, klakk!,0.3333333333333333,3
krakk, Krakk,0.2,5
krakk, Krokk..,0.5714285714285714,4
krakk, Krakk,0.2,5
krakk, Klart..,0.8571428571428571,3
krakk, Grøtt,0.8,4
krakk, Krakk..,0.42857142857142855,4
krakk, krak?,0.2,2
krakk, helt?,1.0,3
krakk, Krakk..,0.42857142857142855,4
krakk, bra!,0.75,3
krakk, Krøk,0.75,3
krakk, Krakk,0.2,5
krakk, krokk!,0.3333333333333333,3
krakk, Krakk,0.2,5
krakk," Dere, ja",0.875,2
krakk, Krakk,0.2,4
krakk, Grøk,0.75,3
krakk, Krakk,0.2,4
krakk, Beklager,0.75,4
krakk, Takk,0.5,5
krakk, Krakk,0.2,4
krakk, greit?,0.8333333333333334,3
krakk, Theock..,0.875,3
krakk, Kurrak..,0.625,3
krakk, Tråkk,0.4,5
krakk," Krøkk, krøk",0.7272727272727273,5
krakk, Greit,0.8,3
krakk, rart!,0.8,3
krakk, Krak,0.5,3
krakk, Krakk,0.2,4
krakk, Slakk,0.4,3
krakk, Køkki,0.8,3
krakk, Langt,1.0,2
krakk," Ok, da",0.8333333333333334,4
krakk, Krekk,0.4,3
krakk, Trakk,0.2,5
krakk, røyka?,0.8333333333333334,2
krakk, Greik,0.6,2
krakk, hva?,1.0,2
krakk, jack?,0.8,2
gul, Gul,0.3333333333333333,4
gul, Gøy,1.0,4
gul, Gul,0.3333333333333333,5
gul, God jul,0.7142857142857143,5
gul, Gud,0.6666666666666666,3
gul, du?,0.6666666666666666,1
gul, Gull,0.5,3
gul, Godt,1.0,2
gul, Gul,0.3333333333333333,5
gul, Chill,0.8,1
gul, Gur,0.6666666666666666,3
gul, dull?,0.6,4
gul, Gul,0.3333333333333333,5
gul, Gul,0.3333333333333333,5
gul, Gu,1.0,5
gul, Sjul,0.5,3
gul, Gul,0.3333333333333333,5
gul, kul!,0.5,3
gul, Gul,0.3333333333333333,5
gul, Gul,0.3333333333333333,5
gul, Gult,0.5,5
gul, Gul,0.3333333333333333,5
gul, Gur,0.6666666666666666,3
gul, Hull..,0.6666666666666666,4
gul, Gul,0.3333333333333333,5
gul, Og..,0.75,5
gul, Gull..,0.6666666666666666,5
gul, Gult..,0.6666666666666666,4
gul, grønn?,0.8333333333333334,3
gul, Kult,0.5,2
gul, Gull,0.5,4
gul, Jul,0.3333333333333333,2
gul, Gur,0.6666666666666666,3
gul, Burde..,0.8571428571428571,5
gul, Gull..,0.6666666666666666,5
gul, du?,0.6666666666666666,1
gul, Gul,0.3333333333333333,4
gul, Gul,0.3333333333333333,4
gul, Gul,0.3333333333333333,4
gul, Gul..,0.6,5
gul, du?,0.6666666666666666,2
gul, Gul,0.3333333333333333,5
gul, Gul,0.3333333333333333,5
gul, dusj!,0.8,3
gul, Gøy,1.0,3
gul, Kult,0.5,2
gul, Jo,1.5,2
gul, Gm,1.5,3
gul, Gul,0.3333333333333333,5
gul, Gull,0.5,5
gul, Gul,0.3333333333333333,4
